NComp,Comp_L2Norm,Comp_L3Norm,Comp_L5Norm,Comp_L7Norm,Comp_L10Norm,mean_Number,maxdiff_Number,dev_Number,max_Number,min_Number,most_Number,mean_MendeleevNumber,maxdiff_MendeleevNumber,dev_MendeleevNumber,max_MendeleevNumber,min_MendeleevNumber,most_MendeleevNumber,mean_AtomicWeight,maxdiff_AtomicWeight,dev_AtomicWeight,max_AtomicWeight,min_AtomicWeight,most_AtomicWeight,mean_MeltingT,maxdiff_MeltingT,dev_MeltingT,max_MeltingT,min_MeltingT,most_MeltingT,mean_Column,maxdiff_Column,dev_Column,max_Column,min_Column,most_Column,mean_Row,maxdiff_Row,dev_Row,max_Row,min_Row,most_Row,mean_CovalentRadius,maxdiff_CovalentRadius,dev_CovalentRadius,max_CovalentRadius,min_CovalentRadius,most_CovalentRadius,mean_Electronegativity,maxdiff_Electronegativity,dev_Electronegativity,max_Electronegativity,min_Electronegativity,most_Electronegativity,mean_NsValence,maxdiff_NsValence,dev_NsValence,max_NsValence,min_NsValence,most_NsValence,mean_NpValence,maxdiff_NpValence,dev_NpValence,max_NpValence,min_NpValence,most_NpValence,mean_NdValence,maxdiff_NdValence,dev_NdValence,max_NdValence,min_NdValence,most_NdValence,mean_NfValence,maxdiff_NfValence,dev_NfValence,max_NfValence,min_NfValence,most_NfValence,mean_NValance,maxdiff_NValance,dev_NValance,max_NValance,min_NValance,most_NValance,mean_NsUnfilled,maxdiff_NsUnfilled,dev_NsUnfilled,max_NsUnfilled,min_NsUnfilled,most_NsUnfilled,mean_NpUnfilled,maxdiff_NpUnfilled,dev_NpUnfilled,max_NpUnfilled,min_NpUnfilled,most_NpUnfilled,mean_NdUnfilled,maxdiff_NdUnfilled,dev_NdUnfilled,max_NdUnfilled,min_NdUnfilled,most_NdUnfilled,mean_NfUnfilled,maxdiff_NfUnfilled,dev_NfUnfilled,max_NfUnfilled,min_NfUnfilled,most_NfUnfilled,mean_NUnfilled,maxdiff_NUnfilled,dev_NUnfilled,max_NUnfilled,min_NUnfilled,most_NUnfilled,mean_GSvolume_pa,maxdiff_GSvolume_pa,dev_GSvolume_pa,max_GSvolume_pa,min_GSvolume_pa,most_GSvolume_pa,mean_GSbandgap,maxdiff_GSbandgap,dev_GSbandgap,max_GSbandgap,min_GSbandgap,most_GSbandgap,mean_GSmagmom,maxdiff_GSmagmom,dev_GSmagmom,max_GSmagmom,min_GSmagmom,most_GSmagmom,mean_SpaceGroupNumber,maxdiff_SpaceGroupNumber,dev_SpaceGroupNumber,max_SpaceGroupNumber,min_SpaceGroupNumber,most_SpaceGroupNumber,frac_sValence,frac_pValence,frac_dValence,frac_fValence,CanFormIonic,MaxIonicChar,MeanIonicChar,tt,xh
7,0.50348867,0.411187507,0.353405987,0.331807487,0.316565654,23.17951189,18,5.262540338,32,14,14,63.64054614,27,9.215641479,79,52,78,49.40277347,44.5545,12.22102143,72.64,28.0855,28.0855,1594.426633,1508.09,163.9872923,1811,302.91,1687,10.33913951,7,2.351136949,14,7,14,3.713354021,1,0.408960123,4,3,3,124.6221618,28,8.409903929,139,111,111,1.797821726,0.46,0.13976303,2.01,1.55,1.9,2,0,0,2,2,2,0.620956,2,0.82719933,2,0,2,4.851723722,10,2.781454188,10,0,0,0,0,0,0,0,0,7.472679721,10,2.257434649,14,4,4,0,0,0,0,0,0,1.382628808,5,1.841852924,5,0,4,2.281816493,5,1.682898018,5,0,0,0,0,0,0,0,0,3.6644453,3,1.072244243,5,2,4,13.66653688,12.76,4.377225095,23.005,10.245,20.44,0.221722583,0.773,0.316165229,0.773,0,0.773,0.32697888,2.1106628,0.402606715,2.1106628,0,0,212.6603164,165,17.69250606,229,64,227,0.267641606,0.08309683,0.649261564,0,0,0.051525145,0.012098988,410.063237,220
6,0.504688009,0.412296538,0.354394158,0.332733795,0.31744219,23.17399981,18,5.266216354,32,14,14,63.64557352,27,9.220640253,79,52,78,49.38925801,44.5545,12.22914772,72.64,28.0855,28.0855,1594.957593,1465.09,162.7201131,1768,302.91,1687,10.34033382,7,2.35218684,14,7,14,3.712981444,1,0.409277809,4,3,3,124.6202547,28,8.41892976,139,111,111,1.79767939,0.46,0.14025664,2.01,1.55,1.9,2,0,2.22E-16,2,2,2,0.621841398,2,0.828350057,2,0,2,4.848306859,10,2.783108066,10,0,0,0,0,0,0,0,0,7.470148257,10,2.258230871,14,4,4,0,0,0,0,0,0,1.381882097,5,1.840794319,5,0,4,2.281507583,5,1.683121497,5,0,0,0,0,0,0,0,0,3.66338968,3,1.073857303,5,2,4,13.6688936,12.76,4.381132329,23.005,10.245,20.44,0.222198143,0.773,0.316460157,0.773,0,0.773,0.323366074,1.5484712,0.398919844,1.5484712,0,0,212.7924931,163,17.46683333,227,64,227,0.267732303,0.083243515,0.649024182,0,0,0.051525145,0.012149668,412.242068,221
6,0.504908611,0.412546858,0.354657195,0.332987091,0.317684139,23.17319278,18,5.268877873,32,14,14,63.65475411,27,9.227613506,79,52,78,49.38795077,44.5545,12.23565385,72.64,28.0855,28.0855,1593.386008,1465.09,164.4242484,1768,302.91,1687,10.34259257,7,2.354342933,14,7,14,3.712811123,1,0.409422852,4,3,3,124.6210349,28,8.42593772,139,111,111,1.797402421,0.46,0.140293001,2.01,1.55,1.9,2,0,2.22E-16,2,2,2,0.622299634,2,0.82792859,2,0,2,4.848404162,10,2.784815498,10,0,0,0,0,0,0,0,0,7.470703796,10,2.260414222,14,4,4,0,0,0,0,0,0,1.386398371,5,1.844511528,5,0,4,2.279707063,5,1.684732967,5,0,0,0,0,0,0,0,0,3.666105434,3,1.074500743,5,2,4,13.6741609,12.76,4.382259165,23.005,10.245,20.44,0.222122533,0.773,0.31651722,0.773,0,0.773,0.321387985,1.5484712,0.397262159,1.5484712,0,0,212.6372466,163,17.72922429,227,64,227,0.267712394,0.083298662,0.648988943,0,0,0.051525145,0.012146808,410.774853,222
6,0.503934016,0.411639836,0.353819282,0.332188447,0.316913644,23.19464083,18,5.258688853,32,14,14,63.65360318,27,9.227501704,79,52,78,49.44165431,44.5545,12.21422052,72.64,28.0855,28.0855,1593.637125,1465.09,164.1304676,1768,302.91,1687,10.3420088,7,2.353706617,14,7,14,3.714035113,1,0.408377941,4,3,3,124.6286114,28,8.412346277,139,111,111,1.797730495,0.46,0.140292961,2.01,1.55,1.9,2,0,0,2,2,2,0.622294539,2,0.828303524,2,0,2,4.860065385,10,2.779616099,10,0,0,0,0,0,0,0,0,7.482359923,10,2.264831944,14,4,4,0,0,0,0,0,0,1.384563282,5,1.842919347,5,0,4,2.280285744,5,1.683819579,5,0,0,0,0,0,0,0,0,3.664849026,3,1.073629396,5,2,4,13.67578807,12.76,4.386772099,23.005,10.245,20.44,0.22176069,0.773,0.315867839,0.773,0,0.773,0.322834836,1.5484712,0.398611093,1.5484712,0,0,212.7018877,163,17.60802617,227,64,227,0.267295348,0.083168218,0.649536434,0,0,0.051525145,0.01216368,410.074082,223
6,0.504793188,0.412466224,0.354585285,0.332915304,0.317609609,23.18296389,18,5.265030062,32,14,14,63.65513071,27,9.219941104,79,52,78,49.4086767,44.5545,12.22559162,72.64,28.0855,28.0855,1593.768248,1465.09,164.0766394,1768,302.91,1687,10.34309205,7,2.351865197,14,7,14,3.713326213,1,0.408983853,4,3,3,124.6179513,28,8.411806962,139,111,111,1.797694567,0.46,0.140173617,2.01,1.55,1.9,2,0,4.44E-16,2,2,2,0.621866611,2,0.827831859,2,0,2,4.854487569,10,2.783308668,10,0,0,0,0,0,0,0,0,7.47635418,10,2.262734336,14,4,4,0,0,0,0,0,0,1.384518789,5,1.84307815,5,0,4,2.278774563,5,1.682347129,5,0,0,0,0,0,0,0,0,3.663293353,3,1.075504705,5,2,4,13.67189595,12.76,4.382025949,23.005,10.245,20.44,0.221903421,0.773,0.316226113,0.773,0,0.773,0.321981661,1.5484712,0.397377928,1.5484712,0,0,212.6945045,163,17.64631996,227,64,227,0.267510066,0.083177789,0.649312145,0,0,0.051525145,0.012142894,410.000827,224
6,0.505132602,0.412800855,0.354892836,0.333202418,0.317877538,23.18249749,18,5.26083303,32,14,14,63.6393103,27,9.215178923,79,52,78,49.40752135,44.5545,12.21580451,72.64,28.0855,28.0855,1593.709329,1465.09,163.9688635,1768,302.91,1687,10.33877413,7,2.350998397,14,7,14,3.713540187,1,0.408801177,4,3,3,124.6347039,28,8.423992954,139,111,111,1.797349942,0.46,0.140430939,2.01,1.55,1.9,2,0,0,2,2,2,0.620835951,2,0.827092657,2,0,2,4.853340043,10,2.780573764,10,0,0,0,0,0,0,0,0,7.474175994,10,2.259633217,14,4,4,0,0,0,0,0,0,1.382491553,5,1.841788655,5,0,4,2.282061825,5,1.684126095,5,0,0,0,0,0,0,0,0,3.664553378,3,1.076071988,5,2,4,13.66612165,12.76,4.37737211,23.005,10.245,20.44,0.221620424,0.773,0.316053758,0.773,0,0.773,0.321288046,1.5484712,0.396781027,1.5484712,0,0,212.6996639,163,17.63342871,227,64,227,0.267588026,0.083064133,0.649347841,0,0,0.051525145,0.012161464,409.743672,225
6,0.503373756,0.411043131,0.353253268,0.331652301,0.316403417,23.19007993,17,5.250724776,31,14,14,63.61268173,26,9.195026491,78,52,78,49.42591284,41.6375,12.19278126,69.723,28.0855,28.0855,1594.633524,1508.09,163.91562,1811,302.91,1687,10.33220311,7,2.345964049,14,7,14,3.71432649,1,0.408128311,4,3,3,124.6425075,28,8.405603196,139,111,111,1.797684635,0.36,0.139782285,1.91,1.55,1.9,2,0,0,2,2,2,0.618273235,2,0.825271454,2,0,2,4.857194776,10,2.775143756,10,0,0,0,0,0,0,0,0,7.475468011,9,2.254031464,13,4,4,0,0,0,0,0,0,1.377325119,5,1.838454324,5,0,4,2.286070129,5,1.682310952,5,0,0,0,0,0,0,0,0,3.663395248,3,1.073424692,5,2,4,13.65219892,10.195,4.36672008,20.44,10.245,20.44,0.220825623,0.773,0.315483184,0.773,0,0.773,0.328488694,2.1106628,0.403720012,2.1106628,0,0,212.6435802,165,17.70717957,229,64,227,0.267541778,0.08270696,0.649751262,0,0,0.031880743,0.012095768,409.741425,226
6,0.503671498,0.411437527,0.353663851,0.332050753,0.316791737,23.18125179,17,5.259861237,31,14,14,63.63248706,26,9.207812002,78,52,78,49.40390073,41.6375,12.21313087,69.723,28.0855,28.0855,1594.341681,1508.09,164.1675625,1811,302.91,1687,10.33727541,7,2.349215134,14,7,14,3.713554243,1,0.408789171,4,3,3,124.6286585,28,8.41105412,139,111,111,1.797742811,0.36,0.139731243,1.91,1.55,1.9,2,0,0,2,2,2,0.619999522,2,0.826392694,2,0,2,4.852818323,10,2.780138436,10,0,0,0,0,0,0,0,0,7.472817845,9,2.25622534,13,4,4,0,0,0,0,0,0,1.381323067,5,1.841155115,5,0,4,2.282724108,5,1.68276735,5,0,0,0,0,0,0,0,0,3.664047175,3,1.073332934,5,2,4,13.66174094,10.195,4.372730814,20.44,10.245,20.44,0.22142257,0.773,0.315994029,0.773,0,0.773,0.327041783,2.1106628,0.402454361,2.1106628,0,0,212.6617703,165,17.71410101,229,64,227,0.267636659,0.0829673,0.649396041,0,0,0.031880743,0.012092454,409.112747,227
7,0.503596851,0.411461573,0.353701046,0.332081316,0.316812274,23.18970258,18,5.254727745,32,14,14,63.63075856,27,9.218445621,79,52,78,49.42741945,44.5545,12.20343915,72.64,28.0855,28.0855,1594.683717,1508.09,163.2564757,1811,302.91,1687,10.33595724,7,2.351739202,14,7,14,3.714096964,1,0.40832498,4,3,3,124.6440166,28,8.423183187,139,111,111,1.797647186,0.46,0.140193514,2.01,1.55,1.9,2,0,0,2,2,2,0.620870248,2,0.827589376,2,0,2,4.856056627,10,2.776722669,10,0,0,0,0,0,0,0,0,7.476926874,10,2.258117057,14,4,4,0,0,0,0,0,0,1.380277919,5,1.839842295,5,0,4,2.284913009,5,1.685120034,5,0,0,0,0,0,0,0,0,3.665190927,3,1.072586075,5,2,4,13.66666639,12.76,4.37939117,23.005,10.245,20.44,0.221555531,0.773,0.315785069,0.773,0,0.773,0.325629102,2.1106628,0.40137435,2.1106628,0,0,212.8092326,165,17.47020925,229,64,227,0.267489576,0.08303816,0.649472264,0,0,0.051525145,0.012149138,408.877702,228
6,0.503839913,0.411519488,0.353705074,0.332082573,0.316816195,23.19304993,18,5.261431401,32,14,14,63.66050323,27,9.228421279,79,52,78,49.43773627,44.5545,12.22046298,72.64,28.0855,28.0855,1593.33671,1465.09,164.6143539,1768,302.91,1687,10.34399363,7,2.353932138,14,7,14,3.713836461,1,0.408547936,4,3,3,124.6202636,28,8.40696859,139,111,111,1.797815315,0.46,0.140129664,2.01,1.55,1.9,2,0,2.22E-16,2,2,2,0.622554835,2,0.828261762,2,0,2,4.859803408,10,2.781397082,10,0,0,0,0,0,0,0,0,7.482358242,10,2.265802239,14,4,4,0,0,0,0,0,0,1.386173796,5,1.844198595,5,0,4,2.278561205,5,1.683076703,5,0,0,0,0,0,0,0,0,3.664735001,3,1.073567254,5,2,4,13.67764209,12.76,4.387315698,23.005,10.245,20.44,0.221818437,0.773,0.315972942,0.773,0,0.773,0.323072791,1.5484712,0.398831256,1.5484712,0,0,212.6416786,163,17.70504386,227,64,227,0.267295408,0.083203024,0.649501568,0,0,0.051525145,0.012146598,410.389986,229
6,0.504509122,0.412288494,0.354453382,0.332794575,0.317496263,23.17368477,17,5.261118547,31,14,14,63.62603156,26,9.211866036,78,52,78,49.3858206,41.6375,12.21575785,69.723,28.0855,28.0855,1594.595798,1508.09,163.4104863,1811,302.91,1687,10.33519491,7,2.350521439,14,7,14,3.713249437,1,0.409049355,4,3,3,124.6396365,28,8.431025866,139,111,111,1.79737807,0.36,0.140173898,1.91,1.55,1.9,2,0,0,2,2,2,0.620174632,2,0.826786965,2,0,2,4.847514646,10,2.780055107,10,0,0,0,0,0,0,0,0,7.467689277,9,2.253734379,13,4,4,0,0,0,0,0,0,1.38036978,5,1.840242544,5,0,4,2.284979724,5,1.68514104,5,0,0,0,0,0,0,0,0,3.665349505,3,1.07397906,5,2,4,13.66124063,10.195,4.372681415,20.44,10.245,20.44,0.221658185,0.773,0.316195152,0.773,0,0.773,0.324662327,2.1106628,0.400290862,2.1106628,0,0,212.7535406,165,17.57129597,229,64,227,0.267820463,0.083047729,0.649131808,0,0,0.031880743,0.012131631,409.815592,230
6,0.504325548,0.41199628,0.354139014,0.332495185,0.317215205,23.17261216,17,5.26212382,31,14,14,63.62643367,26,9.205882493,78,52,78,49.38284369,41.6375,12.21781294,69.723,28.0855,28.0855,1595.346573,1508.09,162.7648959,1811,302.91,1687,10.33571222,7,2.348703731,14,7,14,3.713161108,1,0.409124684,4,3,3,124.6285596,28,8.417491976,139,111,111,1.797663748,0.36,0.13997033,1.91,1.55,1.9,2,0,0,2,2,2,0.619953423,2,0.826875859,2,0,2,4.847369874,10,2.780828409,10,0,0,0,0,0,0,0,0,7.467323297,9,2.253240076,13,4,4,0,0,0,0,0,0,1.37873376,5,1.838915022,5,0,4,2.284241204,5,1.682730475,5,0,0,0,0,0,0,0,0,3.662974965,3,1.073708621,5,2,4,13.65835822,10.195,4.371664439,20.44,10.245,20.44,0.221726464,0.773,0.316253381,0.773,0,0.773,0.326235058,2.1106628,0.401547917,2.1106628,0,0,212.7745568,165,17.51684098,229,64,227,0.267833589,0.083022175,0.649144236,0,0,0.031880743,0.012113817,410.684411,231
7,0.504041427,0.411798028,0.353983835,0.332348843,0.317071549,23.18575455,18,5.2599794,32,14,14,63.64471939,27,9.229575913,79,52,78,49.42078788,44.5545,12.21708833,72.64,28.0855,28.0855,1594.024673,1508.09,163.6590231,1811,302.91,1687,10.33936652,7,2.354632699,14,7,14,3.713688224,1,0.408674686,4,3,3,124.6367585,28,8.427348922,139,111,111,1.797513661,0.46,0.140405455,2.01,1.55,1.9,2,0,0,2,2,2,0.622164627,2,0.828348523,2,0,2,4.854084133,10,2.779562898,10,0,0,0,0,0,0,0,0,7.47624876,10,2.260740431,14,4,4,0,0,0,0,0,0,1.38364242,5,1.842178268,5,0,4,2.282798107,5,1.685874867,5,0,0,0,0,0,0,0,0,3.666440526,3,1.072775135,5,2,4,13.67395213,12.76,4.384780209,23.005,10.245,20.44,0.221913295,0.773,0.316065135,0.773,0,0.773,0.323122652,2.1106628,0.399160317,2.1106628,0,0,212.7511533,165,17.53936952,229,64,227,0.267513838,0.083218824,0.649267338,0,0,0.051525145,0.012169251,410.093241,232
6,0.504832842,0.412451328,0.354550058,0.332873673,0.31755959,23.19042594,17,5.251973403,31,14,14,63.61795811,26,9.197651418,78,52,78,49.42510332,41.6375,12.19475896,69.723,28.0855,28.0855,1593.799046,1508.09,164.1516171,1811,302.91,1687,10.33357828,7,2.346621757,14,7,14,3.714269315,1,0.408177321,4,3,3,124.6474236,28,8.416450021,139,111,111,1.797300584,0.36,0.140315907,1.91,1.55,1.9,2,0,2.22E-16,2,2,2,0.618603833,2,0.825374456,2,0,2,4.857667591,10,2.775969378,10,0,0,0,0,0,0,0,0,7.476271425,9,2.25678653,13,4,4,0,0,0,0,0,0,1.378635055,5,1.839448929,5,0,4,2.285025557,5,1.683197214,5,0,0,0,0,0,0,0,0,3.663660612,3,1.076664212,5,2,4,13.65433734,10.195,4.368323885,20.44,10.245,20.44,0.22086982,0.773,0.315521069,0.773,0,0.773,0.323252654,2.1106628,0.398438658,2.1106628,0,0,212.6449135,165,17.70601692,229,64,227,0.267513027,0.082742292,0.649744681,0,0,0.031880743,0.012144961,409.644905,233
6,0.461378083,0.360834003,0.299220221,0.277182987,0.262286952,24.04839085,18,4.670087948,32,14,28,63.45685253,27,9.874260819,79,52,61,51.53592052,44.5545,10.89881235,72.64,28.0855,58.6934,1634.287583,599.6,138.7031183,1811,1211.4,1728,10.23122889,7,2.506918383,14,7,10,3.767620109,1,0.356758955,4,3,4,125.6743194,28,8.741678878,139,111,124,1.817591419,0.46,0.125215371,2.01,1.55,1.91,2,0,0,2,2,2,0.665181915,2,0.88789685,2,0,0,5.242248064,10,2.549742402,10,0,8,0,0,0,0,0,0,7.907429979,10,2.24063449,14,4,10,0,0,0,0,0,0,1.330363831,4,1.7757937,4,0,0,2.433953022,5,1.822320125,5,0,2,0,0,0,0,0,0,3.764316853,3,0.828336747,5,2,2,14.06317668,12.76,4.755830321,23.005,10.245,10.32,0.218010494,0.773,0.291004351,0.773,0,0,0.55932694,2.1106628,0.63363766,2.1106628,0,0.5953947,224.3488763,35,3.509810175,229,194,225,0.252926678,0.084121126,0.662952195,0,0,0.051525145,0.011846726,429.000163,234
7,0.461178322,0.360718061,0.299127312,0.277079504,0.262164869,24.02932317,18,4.684390535,32,14,25,63.464078,27,9.883872539,79,52,52,51.49238359,44.5545,10.93264042,72.64,28.0855,54.938045,1634.547158,1508.09,138.5319513,1811,302.91,1519,10.23294829,7,2.509880046,14,7,7,3.766465271,1,0.357992519,4,3,4,125.6616233,28,8.749927785,139,111,139,1.817554552,0.46,0.125047614,2.01,1.55,1.55,2,0,0,2,2,2,0.666217209,2,0.88851162,2,0,0,5.231383794,10,2.551560473,10,0,5,0,0,0,0,0,0,7.897601004,10,2.239958434,14,4,7,0,0,0,0,0,0,1.332783084,5,1.777488243,5,0,0,2.433268917,5,1.823251464,5,0,5,0,0,0,0,0,0,3.766052001,3,0.825646083,5,2,5,14.06708439,12.76,4.756634755,23.005,10.245,10.48758621,0.218636883,0.773,0.291639523,0.773,0,0,0.560276284,2.1106628,0.635039875,2.1106628,0,3.10E-04,224.3168014,165,3.565660915,229,64,217,0.253241459,0.084356909,0.662401632,0,0,0.051525145,0.011824032,429.714019,235
6,0.461883047,0.361207969,0.299441463,0.27730358,0.262308794,24.04273391,18,4.672029397,32,14,28,63.45087867,27,9.872338848,79,52,61,51.52010781,44.5545,10.9021286,72.64,28.0855,58.6934,1634.501354,1508.09,138.7855427,1811,302.91,1728,10.22966796,7,2.506720569,14,7,10,3.767392553,1,0.357002446,4,3,4,125.6774499,28,8.747135695,139,111,124,1.817601221,0.46,0.124925115,2.01,1.55,1.91,2,0,4.44E-16,2,2,2,0.664762204,2,0.887485571,2,0,0,5.238831282,10,2.548674044,10,0,8,0,0,0,0,0,0,7.903593486,10,2.237827165,14,4,10,0,0,0,0,0,0,1.330111303,5,1.775754673,5,0,0,2.435094244,5,1.823033617,5,0,2,0,0,0,0,0,0,3.765205547,3,0.826824206,5,2,2,14.06112496,12.685,4.752400817,23.005,10.32,10.32,0.217981403,0.773,0.291099652,0.773,0,0,0.561455755,2.1106628,0.635299539,2.1106628,0,0.5953947,224.3660682,165,3.501388267,229,64,225,0.253049452,0.084108856,0.662841692,0,0,0.051525145,0.01181614,430.134681,236
5,0.461662268,0.360929558,0.299173171,0.277066729,0.262106851,24.04300606,18,4.680524817,32,14,28,63.48320254,27,9.898692925,79,52,61,51.52530198,44.5545,10.92407734,72.64,28.0855,58.6934,1634.050472,599.6,139.0393516,1811,1211.4,1728,10.23743979,7,2.513273931,14,7,10,3.766975904,1,0.357447733,4,3,4,125.660932,28,8.751245486,139,111,124,1.817818392,0.46,0.124998601,2.01,1.55,1.91,2,0,0,2,2,2,0.667969093,2,0.889755476,2,0,0,5.239229733,10,2.553388991,10,0,8,0,0,0,0,0,0,7.907198825,10,2.244358918,14,4,10,0,0,0,0,0,0,1.335938185,4,1.779510953,4,0,0,2.430529306,5,1.824531293,5,0,2,0,0,0,0,0,0,3.766467491,3,0.824758357,5,2,2,14.07966885,12.685,4.766431738,23.005,10.32,10.32,0.218795479,0.773,0.29144234,0.773,0,0,0.559515623,2.1106628,0.634736548,2.1106628,0,0.5953947,224.3959422,12,3.451900465,229,217,225,0.252934072,0.084476071,0.662589856,0,0,0.051525145,0.011835739,427.979238,237
6,0.461149289,0.360483161,0.298638808,0.276415346,0.261316536,24.05368523,18,4.657370386,32,14,28,63.4252943,27,9.858168419,79,52,61,51.54687112,44.5545,10.86848181,72.64,28.0855,58.6934,1635.277397,599.6,138.5564273,1811,1211.4,1728,10.22293586,7,2.503075204,14,7,10,3.768374965,1,0.355949756,4,3,4,125.6940023,28,8.731702767,139,111,124,1.817829029,0.46,0.124410265,2.01,1.55,1.91,2,0,2.22E-16,2,2,2,0.662703918,2,0.886231353,2,0,0,5.243981592,10,2.542607642,10,0,8,0,0,0,0,0,0,7.90668551,10,2.230940217,14,4,10,0,0,0,0,0,0,1.325407836,4,1.772462706,4,0,0,2.439768058,5,1.821674374,5,0,2,0,0,0,0,0,0,3.765175894,3,0.824172103,5,2,2,14.05080598,12.76,4.745743028,23.005,10.245,10.32,0.217241564,0.773,0.290516292,0.773,0,0,0.56752651,2.1106628,0.639581851,2.1106628,0,0.5953947,224.3733171,35,3.504678544,229,194,225,0.252950493,0.083815641,0.663233865,0,0,0.051525145,0.011770509,432.143928,238
6,0.461302877,0.360585226,0.298798519,0.276654793,0.261649808,24.04831252,18,4.677690972,32,14,28,63.48565035,27,9.900499914,79,52,61,51.53897338,44.5545,10.91806216,72.64,28.0855,58.6934,1633.463028,1508.09,140.0338778,1811,302.91,1728,10.23799299,7,2.513863044,14,7,10,3.767239974,1,0.357165593,4,3,4,125.6613096,28,8.745719408,139,111,124,1.817919218,0.46,0.12469408,2.01,1.55,1.91,2,0,2.22E-16,2,2,2,0.667946043,2,0.889343897,2,0,0,5.242446687,10,2.553294292,10,0,8,0,0,0,0,0,0,7.91039273,10,2.244046285,14,4,10,0,0,0,0,0,0,1.337671901,5,1.781057546,5,0,0,2.429953051,5,1.824730714,5,0,2,0,0,0,0,0,0,3.767624951,3,0.823110709,5,2,2,14.0818024,12.685,4.766528289,23.005,10.32,10.32,0.218574466,0.773,0.291282656,0.773,0,0,0.561273363,2.1106628,0.636295299,2.1106628,0,0.5953947,224.3093167,165,3.591835584,229,64,225,0.252831948,0.084439049,0.662729003,0,0,0.051525145,0.011807972,429.079981,239
6,0.461260731,0.360759424,0.299078565,0.276956815,0.261964312,24.03148225,18,4.678160426,32,14,28,63.44554271,27,9.86636032,79,52,61,51.49361256,44.5545,10.91632354,72.64,28.0855,58.6934,1635.336597,599.6,138.0693363,1811,1211.4,1728,10.22861312,7,2.505303745,14,7,10,3.766826063,1,0.357607704,4,3,4,125.6673111,28,8.739934857,139,111,124,1.817726244,0.46,0.124623598,2.01,1.55,1.91,2,0,0,2,2,2,0.664292428,2,0.887300426,2,0,0,5.232581321,10,2.548467204,10,0,8,0,0,0,0,0,0,7.896873748,10,2.234783577,14,4,10,0,0,0,0,0,0,1.328584855,4,1.774600852,4,0,0,2.435679307,5,1.821313434,5,0,2,0,0,0,0,0,0,3.764264162,3,0.826091727,5,2,2,14.05603245,12.76,4.748549079,23.005,10.245,10.32,0.218149835,0.773,0.291384387,0.773,0,0,0.563862184,2.1106628,0.636896617,2.1106628,0,0.5953947,224.347497,35,3.531217063,229,194,225,0.253264781,0.084120938,0.662614281,0,0,0.051525145,0.011781777,431.029376,240
7,0.460914229,0.360173831,0.298424214,0.276326706,0.261371399,24.05420346,18,4.68270578,32,14,14,63.51651665,27,9.91670163,79,52,78,51.55519012,44.5545,10.93091601,72.64,28.0855,28.0855,1633.372342,1508.09,139.9769009,1811,302.91,1687,10.24591812,7,2.517396114,14,7,14,3.767126963,1,0.357286371,4,3,3,125.6392907,28,8.736280655,139,111,111,1.818378715,0.46,0.124553097,2.01,1.55,1.9,2,0,2.22E-16,2,2,2,0.67046895,2,0.891256097,2,0,2,5.246718804,10,2.55813601,10,0,0,0,0,0,0,0,0,7.917187754,10,2.250063561,14,4,4,0,0,0,0,0,0,1.341623347,5,1.78342336,5,0,4,2.424550831,5,1.823802686,5,0,0,0,0,0,0,0,0,3.766174179,3,0.82308384,5,2,4,14.09619558,12.76,4.778578312,23.005,10.245,20.44,0.219171534,0.773,0.291445436,0.773,0,0.773,0.560139601,2.1106628,0.635490012,2.1106628,0,0,224.3539411,165,3.517284017,229,64,227,0.252614951,0.084685241,0.662699808,0,0,0.051525145,0.01180986,429.533289,241
7,0.461263592,0.360649731,0.29884238,0.27663699,0.26155696,24.03903943,18,4.674552925,32,14,14,63.4519238,27,9.876260336,79,52,78,51.51331458,44.5545,10.90886831,72.64,28.0855,28.0855,1634.308116,1508.09,139.5814235,1811,302.91,1687,10.22977666,7,2.508123184,14,7,14,3.767181265,1,0.357228343,4,3,3,125.6732799,28,8.742390951,139,111,111,1.817761051,0.46,0.124364548,2.01,1.55,1.9,2,0,2.22E-16,2,2,2,0.664873822,2,0.887164478,2,0,2,5.23671549,10,2.548345195,10,0,0,0,0,0,0,0,0,7.901589311,10,2.235437846,14,4,4,0,0,0,0,0,0,1.332120877,5,1.777495644,5,0,4,2.435097159,5,1.823341196,5,0,0,0,0,0,0,0,0,3.767218036,3,0.822987474,5,2,4,14.06310348,12.76,4.751384548,23.005,10.245,20.44,0.217971152,0.773,0.291191424,0.773,0,0.773,0.565359271,2.1106628,0.638757167,2.1106628,0,0,224.2678594,165,3.667455702,229,64,227,0.253113636,0.084144315,0.662742049,0,0,0.051525145,0.011761099,429.780445,242
