NComp,Comp_L2Norm,Comp_L3Norm,Comp_L5Norm,Comp_L7Norm,Comp_L10Norm,mean_Number,maxdiff_Number,dev_Number,max_Number,min_Number,most_Number,mean_MendeleevNumber,maxdiff_MendeleevNumber,dev_MendeleevNumber,max_MendeleevNumber,min_MendeleevNumber,most_MendeleevNumber,mean_AtomicWeight,maxdiff_AtomicWeight,dev_AtomicWeight,max_AtomicWeight,min_AtomicWeight,most_AtomicWeight,mean_MeltingT,maxdiff_MeltingT,dev_MeltingT,max_MeltingT,min_MeltingT,most_MeltingT,mean_Column,maxdiff_Column,dev_Column,max_Column,min_Column,most_Column,mean_Row,maxdiff_Row,dev_Row,max_Row,min_Row,most_Row,mean_CovalentRadius,maxdiff_CovalentRadius,dev_CovalentRadius,max_CovalentRadius,min_CovalentRadius,most_CovalentRadius,mean_Electronegativity,maxdiff_Electronegativity,dev_Electronegativity,max_Electronegativity,min_Electronegativity,most_Electronegativity,mean_NsValence,maxdiff_NsValence,dev_NsValence,max_NsValence,min_NsValence,most_NsValence,mean_NpValence,maxdiff_NpValence,dev_NpValence,max_NpValence,min_NpValence,most_NpValence,mean_NdValence,maxdiff_NdValence,dev_NdValence,max_NdValence,min_NdValence,most_NdValence,mean_NfValence,maxdiff_NfValence,dev_NfValence,max_NfValence,min_NfValence,most_NfValence,mean_NValance,maxdiff_NValance,dev_NValance,max_NValance,min_NValance,most_NValance,mean_NsUnfilled,maxdiff_NsUnfilled,dev_NsUnfilled,max_NsUnfilled,min_NsUnfilled,most_NsUnfilled,mean_NpUnfilled,maxdiff_NpUnfilled,dev_NpUnfilled,max_NpUnfilled,min_NpUnfilled,most_NpUnfilled,mean_NdUnfilled,maxdiff_NdUnfilled,dev_NdUnfilled,max_NdUnfilled,min_NdUnfilled,most_NdUnfilled,mean_NfUnfilled,maxdiff_NfUnfilled,dev_NfUnfilled,max_NfUnfilled,min_NfUnfilled,most_NfUnfilled,mean_NUnfilled,maxdiff_NUnfilled,dev_NUnfilled,max_NUnfilled,min_NUnfilled,most_NUnfilled,mean_GSvolume_pa,maxdiff_GSvolume_pa,dev_GSvolume_pa,max_GSvolume_pa,min_GSvolume_pa,most_GSvolume_pa,mean_GSbandgap,maxdiff_GSbandgap,dev_GSbandgap,max_GSbandgap,min_GSbandgap,most_GSbandgap,mean_GSmagmom,maxdiff_GSmagmom,dev_GSmagmom,max_GSmagmom,min_GSmagmom,most_GSmagmom,mean_SpaceGroupNumber,maxdiff_SpaceGroupNumber,dev_SpaceGroupNumber,max_SpaceGroupNumber,min_SpaceGroupNumber,most_SpaceGroupNumber,frac_sValence,frac_pValence,frac_dValence,frac_fValence,CanFormIonic,MaxIonicChar,MeanIonicChar,ds,xh
6,0.491731634,0.402781539,0.351428379,0.334496797,0.323631211,27.72666667,18,2.750266667,32,14,32,63.77,27,10.10866667,79,52,79,61.0887375,44.5545,7.171583417,72.64,28.0855,72.64,1503.027,556.6,186.60418,1768,1211.4,1211.4,10.26666667,7,2.537777778,14,7,14,3.97,1,0.0582,4,3,4,127.5633333,28,7.157777778,139,111,120,1.8257,0.46,0.16542,2.01,1.55,2.01,1.966666667,1,0.064444444,2,1,2,0.666666667,2,0.888888889,2,0,2,7.333333333,10,1.973333333,10,0,10,0,0,0,0,0,0,9.966666667,10,2.524666667,14,4,14,0.033333333,1,0.064444444,1,0,0,1.333333333,4,1.777777778,4,0,4,2.366666667,5,1.833333333,5,0,0,0,0,0,0,0,0,3.733333333,4,0.937777778,5,1,4,14.5316592,12.76,5.49499387,23.005,10.245,23.005,0.139366667,0.773,0.185822222,0.773,0,0.383,0.389173236,1.5484712,0.518711576,1.5484712,0,0,216.46,33,8.984,227,194,225,0.197324415,0.066889632,0.735785953,0,0,0.051525145,0.017141602,20,177
7,0.494300864,0.405661213,0.358118563,0.344898843,0.338338632,24.74617537,36,5.772369861,50,14,28,64.28573459,28,9.312618308,80,52,61,53.00621549,90.6245,13.38630555,118.71,28.0855,58.6934,1626.645603,1305.92,168.3676823,1811,505.08,1728,10.5035558,7,2.312159603,14,7,10,3.791256643,2,0.425028053,5,3,4,125.123508,28,8.361417,139,111,124,1.841792266,0.46,0.091828586,2.01,1.55,1.91,1.999934238,1,1.32E-04,2,1,2,0.661270186,2,0.885262113,2,0,0,5.156572636,10,2.816819555,10,0,8,0,0,0,0,0,0,7.81777706,10,2.295891915,14,4,10,6.58E-05,1,1.32E-04,1,0,0,1.322540371,4,1.770524226,4,0,0,2.157648628,5,1.532608257,5,0,2,0,0,0,0,0,0,3.480254761,4,0.991262956,5,1,2,14.54119512,22.965,5.449254995,33.285,10.32,10.32,0.208461991,0.773,0.304020728,0.773,0,0,0.589158882,2.1106628,0.566194203,2.1106628,0,0.5953947,220.0507157,88,10.37445815,229,141,225,0.255818786,0.084585449,0.659595765,0,0,0.051525145,0.007959917,1.390123,196
6,0.494975979,0.405689796,0.357123439,0.343072736,0.335605868,24.63978274,36,5.849877435,50,14,28,64.34100539,28,9.374154893,80,52,61,52.7609498,90.6245,13.56685193,118.71,28.0855,58.6934,1627.446169,1305.92,166.5347866,1811,505.08,1728,10.51659468,7,2.330016977,14,7,10,3.784621559,2,0.431394142,5,3,4,125.0593069,28,8.430452129,139,111,124,1.841010973,0.41,0.092229145,1.96,1.55,1.91,1.9999136,1,1.73E-04,2,1,2,0.668866592,2,0.890350666,2,0,0,5.098755803,10,2.833284129,10,0,8,0,0,0,0,0,0,7.767535995,10,2.304040364,14,4,10,8.64E-05,1,1.73E-04,1,0,0,1.337733185,4,1.780701333,4,0,0,2.152185509,5,1.540531487,5,0,2,0,0,0,0,0,0,3.490005094,4,0.985715072,5,1,2,14.5697154,22.965,5.455696868,33.285,10.32,10.32,0.212502237,0.773,0.308168249,0.773,0,0,0.583833972,2.1106628,0.567447162,2.1106628,0,0.5953947,220.0705797,88,10.34428782,229,141,225,0.257470786,0.086110524,0.65641869,0,0,0.041154191,0.007996524,1.371122,197
6,0.492403674,0.404123022,0.356351841,0.342648308,0.335467632,24.66393826,36,5.813583888,50,14,28,64.30660654,28,9.313287995,80,52,61,52.81163691,90.6245,13.47977339,118.71,28.0855,58.6934,1629.447583,1305.92,164.9961794,1811,505.08,1728,10.51050538,7,2.31328901,14,7,10,3.786301826,2,0.428662612,5,3,4,125.0287916,28,8.328839152,139,111,124,1.84227704,0.41,0.090711227,1.96,1.55,1.91,2,0,4.44E-16,2,2,2,0.662929525,2,0.886383495,2,0,0,5.121761176,10,2.828115238,10,0,8,0,0,0,0,0,0,7.784690701,10,2.294765429,14,4,10,0,0,0,0,0,0,1.325859049,4,1.772766989,4,0,0,2.152424144,5,1.52778094,5,0,2,0,0,0,0,0,0,3.478283194,3,0.985431569,5,2,2,14.52985467,23.04,5.43072167,33.285,10.245,10.32,0.210705475,0.773,0.306542134,0.773,0,0,0.594187503,2.1106628,0.569104759,2.1106628,0,0.5953947,219.9199059,88,10.53991836,229,141,225,0.25691451,0.085158107,0.657927382,0,0,0.041154191,0.007825722,1.407557,198
7,0.493186555,0.403935891,0.355412613,0.341407399,0.33399575,24.68935128,36,5.84217107,50,14,28,64.36423145,28,9.403423402,80,52,61,52.89208135,90.6245,13.55781919,118.71,28.0855,58.6934,1625.13904,1305.92,169.4388933,1811,505.08,1728,10.52077957,7,2.336634057,14,7,10,3.787142873,2,0.430206025,5,3,4,125.0923708,28,8.442529125,139,111,124,1.841043078,0.46,0.092701352,2.01,1.55,1.91,1.999950194,1,9.96E-05,2,1,2,0.671583294,2,0.892142467,2,0,0,5.116539985,10,2.831903587,10,0,8,0,0,0,0,0,0,7.788073473,10,2.310422736,14,4,10,4.98E-05,1,9.96E-05,1,0,0,1.343166589,4,1.784284935,4,0,0,2.150753923,5,1.543851467,5,0,2,0,0,0,0,0,0,3.493970318,4,0.98358553,5,1,2,14.60011373,22.965,5.484804174,33.285,10.32,10.32,0.212045375,0.773,0.307305417,0.773,0,0,0.581680438,2.1106628,0.567817696,2.1106628,0,0.5953947,219.9841514,88,10.45252885,229,141,225,0.256796524,0.086232275,0.656971201,0,0,0.051525145,0.008058782,1.345223,199
4,0.569158774,0.473834098,0.409364024,0.384545686,0.366986915,28.360475,25,3.059681191,50,25,32,63.39364267,28,10.89026202,80,52,79,63.09291055,63.771955,7.992490199,118.71,54.938045,72.64,1483.961149,1262.92,210.3566738,1768,505.08,1211.4,10.097069,7,2.716182383,14,7,14,4.014633667,1,0.028839045,5,4,4,128.3682167,19,7.144912793,139,120,120,1.818447637,0.46,0.172549014,2.01,1.55,2.01,2,0,0,2,2,2,0.695934,2,0.907543868,2,0,2,7.401135,5,1.808638515,10,5,10,0,0,0,0,0,0,10.097069,7,2.716182383,14,7,14,0,0,0,0,0,0,1.391868,4,1.815087735,4,0,4,2.598865,5,1.808638515,5,0,0,0,0,0,0,0,0,3.990733,2,0.655171733,5,3,4,14.9134561,23.04,5.932048702,33.285,10.245,23.005,0.127666667,0.383,0.170222222,0.383,0,0.383,0.51210167,1.5484712,0.68535117,1.5484712,0,0,210.949558,84,13.25597974,225,141,225,0.198077284,0.068924358,0.732998358,0,0,0.051525145,0.018085658,3.132138,200
4,0.571888394,0.476147197,0.411286924,0.386279782,0.368541041,28.23023233,25,2.932217446,50,25,32,63.23835333,28,10.83040379,80,52,79,62.76344905,63.771955,7.661263812,118.71,54.938045,72.64,1488.416551,1262.92,203.6056179,1768,505.08,1211.4,10.05699433,7,2.704568046,14,7,14,4.009624333,1,0.019063411,5,4,4,128.4007773,19,7.176125979,139,120,120,1.81556727,0.46,0.174688557,2.01,1.55,2.01,2,0,0,2,2,2,0.685915333,2,0.901350822,2,0,2,7.371079,5,1.803217224,10,5,10,0,0,0,0,0,0,10.05699433,7,2.704568046,14,7,14,0,0,0,0,0,0,1.371830667,4,1.802701644,4,0,4,2.628921,5,1.803217224,5,0,0,0,0,0,0,0,0,4.000751667,2,0.657299558,5,3,4,14.79986385,23.04,5.825904991,33.285,10.245,23.005,0.127666667,0.383,0.170222222,0.383,0,0.383,0.508225596,1.5484712,0.682703481,1.5484712,0,0,211.3878747,84,12.76637259,225,141,225,0.198866573,0.068202816,0.732930611,0,0,0.051525145,0.018291915,3.12635,201
4,0.569965481,0.474513305,0.409914443,0.385028401,0.367400102,28.32127711,25,3.021592769,50,25,32,63.34690978,28,10.87257403,80,52,79,62.99375537,63.771955,7.893495239,118.71,54.938045,72.64,1485.302129,1262.92,208.3342798,1768,505.08,1211.4,10.08500903,7,2.712771228,14,7,14,4.013126004,1,0.025907425,5,4,4,128.3780108,19,7.154336995,139,120,120,1.817580873,0.46,0.173201946,2.01,1.55,2.01,2,0,0,2,2,2,0.692918898,2,0.905701197,2,0,2,7.392090131,5,1.807070032,10,5,10,0,0,0,0,0,0,10.08500903,7,2.712771228,14,7,14,0,0,0,0,0,0,1.385837795,4,1.811402393,4,0,4,2.607909869,5,1.807070032,5,0,0,0,0,0,0,0,0,3.993747665,2,0.65566764,5,3,4,14.87926949,23.04,5.900342879,33.285,10.245,23.005,0.127666709,0.383,0.170222251,0.383,0,0.383,0.51093551,1.5484712,0.684558668,1.5484712,0,0,211.081473,84,13.11001384,225,141,225,0.198314151,0.068707811,0.732978038,0,0,0.051525145,0.018148581,3.104268,202
5,0.565418977,0.470713737,0.406897737,0.382444735,0.365278204,28.49272858,25,3.191613207,50,25,27,63.4903953,28,10.89114163,80,52,58,63.42046182,63.771955,8.338663901,118.71,54.938045,58.933195,1480.787446,1262.92,217.4164631,1768,505.08,1768,10.12372273,7,2.71174899,14,7,9,4.020500325,1,0.040160124,5,4,4,128.3601959,19,7.101447205,139,120,126,1.82112139,0.46,0.169841524,2.01,1.55,1.88,2,0,0,2,2,2,0.699575598,2,0.909745179,2,0,0,7.42414713,5,1.803414215,10,5,7,0,0,0,0,0,0,10.12372273,7,2.71174899,14,7,9,0,0,0,0,0,0,1.399151196,4,1.819490357,4,0,0,2.57585287,5,1.803414215,5,0,3,0,0,0,0,0,0,3.975004065,3,0.659585909,5,2,3,14.99511046,23.04,6.025009948,33.285,10.245,10.245,0.126117102,0.383,0.169176641,0.383,0,0,0.520752009,1.5484712,0.690331477,1.5484712,0,1.5484712,210.3634279,84,13.83254831,225,141,194,0.197555786,0.069102604,0.733341611,0,0,0.051525145,0.017795711,3.066291,203
7,0.562289557,0.468035613,0.404754042,0.380589463,0.363710991,28.57632351,36,3.383940711,50,14,25,63.51999249,28,11.1124127,80,52,52,63.66879338,90.6245,8.809634145,118.71,28.0855,54.938045,1467.748927,1305.92,219.8153844,1811,505.08,1519,10.11693443,7,2.774739721,14,7,7,4.025521615,2,0.050992002,5,3,4,128.6994294,28,7.432386418,139,111,139,1.814703386,0.46,0.176978107,2.01,1.55,1.55,1.999958971,1,8.21E-05,2,1,2,0.71455586,2,0.918521643,2,0,0,7.395998333,10,1.857574134,10,0,5,0,0,0,0,0,0,10.11051316,10,2.774333516,14,4,7,4.10E-05,1,8.21E-05,1,0,0,1.42911172,4,1.837043286,4,0,0,2.5975804,5,1.856329451,5,0,5,0,0,0,0,0,0,4.02673315,4,0.650716743,5,1,5,15.15277114,23.04,6.145488573,33.285,10.245,10.48758621,0.127067163,0.773,0.169986846,0.773,0,0,0.47816277,2.1106628,0.661200876,2.1106628,0,3.10E-04,210.6023512,88,13.85053291,229,141,217,0.197809838,0.070674539,0.731515623,0,0,0.051525145,0.01855139,3.06908,204
4,0.563437482,0.46902066,0.405628813,0.381429552,0.364533708,28.593515,25,3.375778691,50,25,28.5,63.56771,28,11.13626382,80,52,65.5,63.71295379,63.771955,8.789761698,118.71,54.938045,63.7890225,1466.877016,1262.92,219.9563547,1768,505.08,1365.2,10.129025,7,2.78043102,14,7,10.5,4.025805,1,0.050278204,5,4,4,128.6687983,19,7.420661096,139,120,129.5,1.815397733,0.46,0.176931822,2.01,1.55,1.78,2,0,0,2,2,2,0.718276667,2,0.920631963,2,0,1,7.410748333,5,1.859799056,10,5,7.5,0,0,0,0,0,0,10.129025,7,2.78043102,14,7,10.5,0,0,0,0,0,0,1.436553333,4,1.841263927,4,0,2,2.589251667,5,1.859799056,5,0,2.5,0,0,0,0,0,0,4.025805,2,0.649463333,5,3,4.5,15.1737426,23.04,6.155560259,33.285,10.245,16.7462931,0.127666667,0.383,0.170222222,0.383,0,0.1915,0.476302141,1.5484712,0.659444728,1.5484712,0,1.55E-04,210.632335,84,13.82355333,225,141,221,0.197452371,0.070912715,0.731634914,0,0,0.051525145,0.018564866,3.143211,205
6,0.561618011,0.46752741,0.404415406,0.380358059,0.363599077,28.59866946,25,3.387127111,50,25,25,63.5451392,28,11.12304504,80,52,52,63.72099914,63.771955,8.822081205,118.71,54.938045,54.938045,1466.853844,1305.92,220.2884467,1811,505.08,1519,10.12328226,7,2.776869706,14,7,7,4.0264104,1,0.051425782,5,4,4,128.6975762,19,7.431756251,139,120,139,1.815041519,0.46,0.17698816,2.01,1.55,1.55,2,0,0,2,2,2,0.716294012,2,0.919510912,2,0,0,7.406988244,5,1.85915454,10,5,5,0,0,0,0,0,0,10.12328226,7,2.776869706,14,7,7,0,0,0,0,0,0,1.432588024,4,1.839021825,4,0,0,2.593011756,5,1.85915454,5,0,5,0,0,0,0,0,0,4.02559978,3,0.650680327,5,2,5,15.16814274,23.04,6.156491757,33.285,10.245,10.48758621,0.12705512,0.383,0.169812571,0.383,0,0,0.476205955,2.1106628,0.658894921,2.1106628,0,3.10E-04,210.6521428,88,13.8455366,229,141,217,0.197564382,0.070757092,0.731678526,0,0,0.051525145,0.018562914,3.03971,206
6,0.560920158,0.466908107,0.403791795,0.379693703,0.362863972,28.55135474,36,3.393435457,50,14,25,63.60257087,28,11.14146085,80,52,52,63.60467942,90.6245,8.834499521,118.71,28.0855,54.938045,1467.916123,1262.92,219.7905417,1768,505.08,1519,10.13927388,7,2.78211112,14,7,7,4.022893381,2,0.050386824,5,3,4,128.6135196,28,7.429809457,139,111,139,1.815756328,0.46,0.176400357,2.01,1.55,1.55,2,0,0,2,2,2,0.720618617,2,0.921946043,2,0,0,7.389752193,10,1.867728509,10,0,5,0,0,0,0,0,0,10.11037081,10,2.780454765,14,4,7,0,0,0,0,0,0,1.441237235,4,1.843892086,4,0,0,2.58134474,5,1.861902856,5,0,5,0,0,0,0,0,0,4.022581974,3,0.64877811,5,2,5,15.18081194,23.04,6.153540927,33.285,10.245,10.48758621,0.129250532,0.773,0.172025836,0.773,0,0,0.475308787,1.5484712,0.657804936,1.5484712,0,3.10E-04,210.6891964,86,13.81790553,227,141,217,0.197816681,0.071275192,0.730908127,0,0,0.051525145,0.018498045,2.976139,207
8,0.420669993,0.327954859,0.277217321,0.261435412,0.252391512,25.35963279,36,4.83740142,50,14,28,63.92427864,28,9.611115392,80,52,61,54.8085304,90.6245,11.04470341,118.71,28.0855,58.6934,1600.128419,1305.92,185.2025547,1811,505.08,1728,10.37084179,7,2.398481187,14,7,10,3.832710611,2,0.344161631,5,3,4,125.8240846,28,8.000766933,139,111,124,1.833515798,0.46,0.113238463,2.01,1.55,1.91,1.996507332,1,0.006960938,2,1,2,0.659680887,2,0.884182901,2,0,0,5.648139549,10,2.591088966,10,0,8,0,0,0,0,0,0,8.304327768,10,2.377928116,14,4,10,0.003492668,1,0.006960938,1,0,0,1.319361773,4,1.768365802,4,0,0,2.285346428,5,1.663961559,5,0,2,0,0,0,0,0,0,3.608200869,4,0.915714037,5,1,2,14.46333966,23.04,5.383931364,33.285,10.245,10.32,0.191847286,0.773,0.272239575,0.773,0,0,0.567336978,2.1106628,0.602796596,2.1106628,0,0.5953947,218.3570041,88,10.88099158,229,141,225,0.240417694,0.079438204,0.680144102,0,0,0.051525145,0.010685508,3.568652,208
5,0.501369871,0.412384123,0.363197355,0.34842071,0.340052495,24.21214667,36,5.846181643,50,14,28,64.31086,28,9.31448,80,52,61,51.67336862,90.6245,13.50342577,118.71,28.0855,58.6934,1642.535508,1305.92,144.2013781,1811,505.08,1728,10.51666667,7,2.322222222,14,7,10,3.76086,2,0.43557206,5,3,4,124.70204,28,8.312079179,139,111,124,1.8408258,0.41,0.0912172,1.96,1.55,1.91,2,0,2.22E-16,2,2,2,0.666666667,2,0.888888889,2,0,0,4.987633333,10,2.85528708,10,0,8,0,0,0,0,0,0,7.6543,10,2.288279302,14,4,10,0,0,0,0,0,0,1.333333333,4,1.777777778,4,0,0,2.15,5,1.533333333,5,0,2,0,0,0,0,0,0,3.483333333,3,0.988888889,5,2,2,14.39859461,22.965,5.237516957,33.285,10.32,10.32,0.221260943,0.773,0.315855897,0.773,0,0,0.585466265,2.1106628,0.565857686,2.1106628,0,0.5953947,221.1496867,88,8.794472153,229,141,225,0.261291039,0.087097013,0.651611948,0,0,0.041154191,0.007872322,3.166649,209
5,0.503722602,0.414688738,0.365109822,0.349967512,0.341146492,24.03769067,36,5.843595533,50,14,28,64.301168,28,9.301557333,80,52,61,51.23420229,90.6245,13.47637199,118.71,28.0855,58.6934,1648.263092,1305.92,135.3794231,1811,505.08,1728,10.51666667,7,2.322222222,14,7,10,3.751168,2,0.437303969,5,3,4,124.566352,28,8.275427834,139,111,124,1.84053504,0.41,0.09102336,1.96,1.55,1.91,2,0,2.22E-16,2,2,2,0.666666667,2,0.888888889,2,0,0,4.939173333,10,2.87541549,10,0,8,0,0,0,0,0,0,7.60584,10,2.280947046,14,4,10,0,0,0,0,0,0,1.333333333,4,1.777777778,4,0,0,2.15,5,1.533333333,5,0,2,0,0,0,0,0,0,3.483333333,3,0.988888889,5,2,2,14.33634774,22.965,5.15452113,33.285,10.32,10.32,0.225006901,0.773,0.319022585,0.773,0,0,0.585466265,2.1106628,0.565857686,2.1106628,0,0.5953947,221.5664427,88,8.177904627,229,141,225,0.262955834,0.087651945,0.649392221,0,0,0.041154191,0.007846959,3.17763,210
7,0.494970301,0.406208216,0.357553431,0.343244783,0.33544426,24.46302865,36,5.813866249,50,14,28,64.27094062,28,9.30869895,80,52,61,52.31062935,90.6245,13.46088848,118.71,28.0855,58.6934,1635.366192,1305.92,155.6593682,1811,505.08,1728,10.50265233,7,2.316902794,14,7,10,3.775576462,2,0.430955316,5,3,4,124.9177707,28,8.338988915,139,111,124,1.841042165,0.41,0.091391825,1.96,1.55,1.91,1.999981708,1,3.66E-05,2,1,2,0.662469053,2,0.88607286,2,0,0,5.061911249,10,2.831271762,10,0,8,0,0,0,0,0,0,7.72436201,10,2.286857383,14,4,10,1.83E-05,1,3.66E-05,1,0,0,1.324938107,4,1.77214572,4,0,0,2.159798429,5,1.536300101,5,0,2,0,0,0,0,0,0,3.484754828,4,0.984965958,5,1,2,14.45798931,23.04,5.334884114,33.285,10.245,10.32,0.214761842,0.773,0.310189534,0.773,0,0,0.591904092,2.1106628,0.569680871,2.1106628,0,0.5953947,220.4310314,88,9.80601098,229,141,225,0.258918692,0.085763595,0.655317713,0,0,0.041154191,0.007899977,3.17247,211
4,0.568218292,0.473084374,0.408839917,0.384166689,0.366779174,28.37972233,25,3.127405599,50,25,28.5,63.36321267,28,10.97386052,80,52,65.5,63.15730846,63.771955,8.156107201,118.71,54.938045,63.7890225,1478.616278,1262.92,210.2897045,1768,505.08,1365.2,10.08254833,7,2.740986087,14,7,10.5,4.016509667,1,0.032474195,5,4,4,128.547959,19,7.313146759,139,120,129.5,1.814654107,0.46,0.176436071,2.01,1.55,1.78,2,0,0,2,2,2,0.699686,2,0.909811501,2,0,1,7.382862333,5,1.831174585,10,5,7.5,0,0,0,0,0,0,10.08254833,7,2.740986087,14,7,10.5,0,0,0,0,0,0,1.399372,4,1.819623003,4,0,2,2.617137667,5,1.831174585,5,0,2.5,0,0,0,0,0,0,4.016509667,2,0.655660222,5,3,4.5,14.95957812,23.04,5.968707799,33.285,10.245,16.7462931,0.127666667,0.383,0.170222222,0.383,0,0.1915,0.490695697,1.5484712,0.670256627,1.5484712,0,1.55E-04,211.1249877,84,13.16668311,225,141,221,0.19836255,0.06939575,0.7322417,0,0,0.051525145,0.018489878,3.189195,212
6,0.563024225,0.468683037,0.405083611,0.380683948,0.36351691,28.45538856,25,3.212150157,50,25,25,63.40402541,28,10.98390777,80,52,52,63.33915907,63.771955,8.381731026,118.71,54.938045,54.938045,1476.088217,1305.92,214.1761665,1811,505.08,1519,10.09293355,7,2.741573407,14,7,7,4.02013639,1,0.039461831,5,4,4,128.5885779,19,7.327265096,139,120,139,1.815368777,0.46,0.175622571,2.01,1.55,1.55,2,0,4.44E-16,2,2,2,0.701696129,2,0.911014801,2,0,0,7.391237416,5,1.834312043,10,5,5,0,0,0,0,0,0,10.09293355,7,2.741573407,14,7,7,0,0,0,0,0,0,1.403392258,4,1.822029601,4,0,0,2.608762584,5,1.834312043,5,0,5,0,0,0,0,0,0,4.012154842,3,0.653761564,5,2,5,15.01058027,23.04,6.023657553,33.285,10.245,10.48758621,0.126662571,0.383,0.169547561,0.383,0,0,0.491416627,2.1106628,0.669842234,2.1106628,0,3.10E-04,210.9816039,88,13.43465229,229,141,217,0.198158443,0.069523506,0.73231805,0,0,0.051525145,0.01840083,3.144384,213
4,0.564676541,0.470077311,0.406451076,0.382117766,0.365081839,28.53695033,25,3.310838184,50,25,28.5,63.51360467,28,11.09403534,80,52,65.5,63.5659427,63.771955,8.624121096,118.71,54.938045,63.7890225,1469.982957,1262.92,217.4412438,1768,505.08,1365.2,10.11672833,7,2.77016291,14,7,10.5,4.023345667,1,0.045601293,5,4,4,128.636827,19,7.392652365,139,120,129.5,1.815200987,0.46,0.176800658,2.01,1.55,1.78,2,0,0,2,2,2,0.713358,2,0.917836364,2,0,1,7.403370333,5,1.852326546,10,5,7.5,0,0,0,0,0,0,10.11672833,7,2.77016291,14,7,10.5,0,0,0,0,0,0,1.426716,4,1.835672728,4,0,2,2.596629667,5,1.852326546,5,0,2.5,0,0,0,0,0,0,4.023345667,2,0.651102889,5,3,4.5,15.11707956,23.04,6.106898054,33.285,10.245,16.7462931,0.127666667,0.383,0.170222222,0.383,0,0.1915,0.480110348,1.5484712,0.662357375,1.5484712,0,1.55E-04,210.7626797,84,13.64976044,225,141,221,0.19769237,0.070512717,0.731794913,0,0,0.051525145,0.018545079,3.176367,214
7,0.564428061,0.469919253,0.406269036,0.381902296,0.364818222,28.45680907,36,3.248517853,50,14,32,63.47381684,28,11.06105296,80,52,79,63.35930848,90.6245,8.464359129,118.71,28.0855,72.64,1473.732618,1305.92,214.7025923,1811,505.08,1211.4,10.10823446,7,2.762887045,14,7,14,4.019365256,2,0.040419984,5,3,4,128.5830598,28,7.3678733,139,111,120,1.815174423,0.46,0.176334908,2.01,1.55,2.01,1.999966284,1,6.74E-05,2,1,2,0.709916073,2,0.915851315,2,0,2,7.385913737,10,1.849455138,10,0,10,0,0,0,0,0,0,10.09579609,10,2.762005696,14,4,14,3.37E-05,1,6.74E-05,1,0,0,1.419832146,4,1.83170263,4,0,4,2.6016479,5,1.847127096,5,0,0,0,0,0,0,0,0,4.021513761,4,0.650670903,5,1,4,15.06441888,23.04,6.054488227,33.285,10.245,23.005,0.128540742,0.773,0.171126561,0.773,0,0.383,0.484956314,2.1106628,0.666589585,2.1106628,0,0,210.9809178,88,13.44232521,229,141,225,0.198098918,0.070317988,0.731583093,0,0,0.051525145,0.018490918,3.203461,215
5,0.569313991,0.474034016,0.40961189,0.384845619,0.367364527,28.3341914,25,3.016749565,50,25,27,63.38150064,28,10.85230667,80,52,58,63.01824663,63.771955,7.887086136,118.71,54.938045,58.933195,1486.314075,1262.92,209.2261024,1768,505.08,1768,10.09628363,7,2.705838417,14,7,9,4.013217098,1,0.026084813,5,4,4,128.3147645,19,7.097067844,139,120,126,1.819198657,0.46,0.171684046,2.01,1.55,1.88,2,0,4.44E-16,2,2,2,0.693144215,2,0.905839527,2,0,0,7.403139418,5,1.80141078,10,5,7,0,0,0,0,0,0,10.09628363,7,2.705838417,14,7,9,0,0,0,0,0,0,1.38628843,4,1.811679054,4,0,0,2.596860582,5,1.80141078,5,0,3,0,0,0,0,0,0,3.983149012,3,0.660186714,5,2,3,14.88057642,23.04,5.903140748,33.285,10.245,10.245,0.127674968,0.383,0.170227756,0.383,0,0,0.517009659,1.5484712,0.687892381,1.5484712,0,1.5484712,211.0044009,84,13.18786435,225,141,194,0.198092692,0.068653402,0.733253907,0,0,0.051525145,0.017994177,3.179516,216
4,0.570003793,0.474592976,0.410065084,0.385244357,0.367708271,28.32908333,25,3.017800777,50,25,29.5,63.36857333,28,10.85880114,80,52,68.5,63.00986483,63.771955,7.886489002,118.71,54.938045,65.7865975,1486.1201,1262.92,208.9742488,1768,505.08,1489.7,10.09214333,7,2.708118618,14,7,11.5,4.013163333,1,0.02598012,5,4,4,128.3333333,19,7.111111111,139,120,123,1.8187303,0.46,0.17207876,2.01,1.55,1.945,2,0,0,2,2,2,0.692993333,2,0.905746907,2,0,1,7.39915,5,1.802371711,10,5,8.5,0,0,0,0,0,0,10.09214333,7,2.708118618,14,7,11.5,0,0,0,0,0,0,1.385986667,4,1.811493813,4,0,2,2.60085,5,1.802371711,5,0,1.5,0,0,0,0,0,0,3.986836667,2,0.657891111,5,3,3.5,14.87928536,23.04,5.901704208,33.285,10.245,16.625,0.127666667,0.383,0.170222222,0.383,0,0.1915,0.516256358,1.5484712,0.688143228,1.5484712,0,0.7742356,210.9995867,84,13.17591356,225,141,209.5,0.198173959,0.068666616,0.733159425,0,0,0.051525145,0.018033875,3.204941,217
